	 oid	 dist	 closing	 contact	 relPosX	 relPosY	 relPosZ	 relVlX	 relVlY	 relVlZ	 closingDivDist	 closing1	 closing2	 closing1DivDist	 closing2DivDist	 ActionID	 linVelX	 linVelY	 linVelZ	angVel
15	8	0	0	1	0.03	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0	0	1	0.03	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0	0	1	0.03	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0	0	1	0.03	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0	0	1	0.03	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0	0	1	0.03	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0.42	0	0	-0.21	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.5	0	-0.21	-0.46	-0.02	0	0.5	0	-0.1316	-0.5	0	0	0	1	0	0	0	0
15	8	0.34	-0.5	0	-0.21	-0.41	-0.02	0	0.5	0	-0.1471	-0.5	0	0	0	1	0	0	0	0
15	8	0.28	-0.5	0	-0.21	-0.36	-0.02	0	0.5	0	-0.1786	-0.5	0	0	0	1	0	0	0	0
15	8	0.24	-0.5	0	-0.21	-0.31	-0.02	0	0.5	0	-0.2083	-0.5	0	0	0	1	0	0	0	0
15	8	0.19	-0.5	0	-0.21	-0.26	-0.02	0	0.5	0	-0.2632	-0.5	0	0	0	1	0	0	0	0
15	8	0.14	-0.5	0	-0.21	-0.21	-0.02	0	0.5	0	-0.3571	-0.5	0	0	0	1	0	0	0	0
15	8	0.01	-0.22	1	-0.21	-0.08	-0.02	0	0.22	0	-2.2	-0.22	0.01	0	0	2	-0.01	0.27	0	-1.08
15	8	-0.01	0.1	1	-0.27	-0.06	-0.02	-0.03	0.46	0	10	0.33	-0.33	0	0	1	0	0	0	0
15	8	0.02	0.33	0	-0.3	-0.02	-0.02	0	0.5	0	1.65	0.33	-0.38	0	0	1	0	0	0	0
15	8	0.06	0.33	0	-0.33	0.01	-0.02	0	0.5	0	0.55	0.33	0.38	0	0	1	0	0	0	0
15	8	0.43	0	0	-0.31	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.39	-0.49	0	-0.31	-0.46	-0.02	0	0.5	0	-0.1256	0	-0.5	0	0	1	0	0	0	0
15	8	0.34	-0.49	0	-0.31	-0.41	-0.02	0	0.5	0	-0.1441	0	-0.5	0	0	1	0	0	0	0
15	8	0.29	-0.49	0	-0.31	-0.36	-0.02	0	0.5	0	-0.169	0	-0.5	0	0	1	0	0	0	0
15	8	0.24	-0.49	0	-0.31	-0.31	-0.02	0	0.5	0	-0.2042	0	-0.5	0	0	1	0	0	0	0
15	8	0.19	-0.48	0	-0.31	-0.26	-0.02	0	0.5	0	-0.2526	0	-0.5	0	0	1	0	0	0	0
15	8	0.15	-0.47	0	-0.31	-0.21	-0.02	0	0.5	0	-0.3133	0	-0.5	0	0	1	0	0	0	0
15	8	0.1	-0.44	0	-0.31	-0.16	-0.02	0	0.5	0	-0.44	0	-0.5	0	0	1	0	0	0	0
15	8	0.06	-0.35	0	-0.31	-0.11	-0.02	0	0.5	0	-0.5833	0	-0.5	0	0	1	0	0	0	0
15	8	0.04	-0.08	0	-0.31	-0.06	-0.02	0	0.5	0	-0.2	0	-0.5	0	0	1	0	0	0	0
15	8	0.03	0	0	-0.31	-0.01	-0.02	0	0.5	0	0	0	-0.5	0	0	1	0	0	0	0
15	8	0.03	0	0	-0.31	0.04	-0.02	0	0.5	0	0	0	0.5	0	0	1	0	0	0	0
15	8	0.05	0.28	0	-0.31	0.09	-0.02	0	0.5	0	0.56	0.5	0	0	0	1	0	0	0	0
15	8	0.08	0.42	0	-0.31	0.14	-0.02	0	0.5	0	0.525	0.5	0	0	0	1	0	0	0	0
15	8	0.13	0.46	0	-0.31	0.19	-0.02	0	0.5	0	0.3538	0.5	0	0	0	1	0	0	0	0
15	8	0.17	0.48	0	-0.31	0.24	-0.02	0	0.5	0	0.2824	0.5	0	0	0	1	0	0	0	0
15	8	0.22	0.49	0	-0.31	0.29	-0.02	0	0.5	0	0.2227	0.5	0	0	0	1	0	0	0	0
15	8	0.27	0.49	0	-0.31	0.34	-0.02	0	0.5	0	0.1815	0.5	0	0	0	1	0	0	0	0
15	8	0.32	0.49	0	-0.31	0.39	-0.02	0	0.5	0	0.1531	0.5	0	0	0	1	0	0	0	0
15	8	0.42	0	0	0	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.5	0	0	-0.46	-0.02	0	0.5	0	-0.1316	-0.5	0	0	0	1	0	0	0	0
15	8	0.34	-0.5	0	0	-0.41	-0.02	0	0.5	0	-0.1471	-0.5	0	0	0	1	0	0	0	0
15	8	0.28	-0.5	0	0	-0.36	-0.02	0	0.5	0	-0.1786	-0.5	0	0	0	1	0	0	0	0
15	8	0.24	-0.5	0	0	-0.31	-0.02	0	0.5	0	-0.2083	-0.5	0	0	0	1	0	0	0	0
15	8	0.19	-0.5	0	0	-0.26	-0.02	0	0.5	0	-0.2632	-0.5	0	0	0	1	0	0	0	0
15	8	0.14	-0.5	0	0	-0.21	-0.02	0	0.5	0	-0.3571	-0.5	0	0	0	1	0	0	0	0
15	8	0.03	-0.5	0	0	-0.11	-0.02	0	0.5	0	-1.6667	-0.5	0	0	0	4	-0.01	0.49	0	-0.09
15	8	0.01	0	1	0	-0.08	-0.02	0.01	0	0	0	0	0.01	0	0	4	0	0.49	0	0
15	8	0	0	1	0	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0.03
15	8	0	0	1	0	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0.03
15	8	0.01	0	1	0	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	-0.01	0	1	0	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0	0	1	0	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	-0.03
15	8	0	0	1	0	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	-0.01
15	8	-0.01	0	1	0	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0	0	1	0	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0.03
15	8	0	0	1	0	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0	0	1	0	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	-0.09
15	8	0.43	0	0	-0.29	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.39	-0.5	0	-0.29	-0.46	-0.02	0	0.5	0	-0.1282	0	-0.5	0	0	1	0	0	0	0
15	8	0.34	-0.5	0	-0.29	-0.41	-0.02	0	0.5	0	-0.1471	0	-0.5	0	0	1	0	0	0	0
15	8	0.29	-0.5	0	-0.29	-0.36	-0.02	0	0.5	0	-0.1724	0	-0.5	0	0	1	0	0	0	0
15	8	0.24	-0.49	0	-0.29	-0.31	-0.02	0	0.5	0	-0.2042	0	-0.5	0	0	1	0	0	0	0
15	8	0.19	-0.49	0	-0.29	-0.26	-0.02	0	0.5	0	-0.2579	0	-0.5	0	0	1	0	0	0	0
15	8	0.14	-0.49	0	-0.29	-0.21	-0.02	0	0.5	0	-0.35	0	-0.5	0	0	1	0	0	0	0
15	8	0.09	-0.47	0	-0.29	-0.16	-0.02	0	0.5	0	-0.5222	0	-0.5	0	0	1	0	0	0	0
15	8	0.01	0	0	-0.29	-0.01	-0.02	0	0.5	0	0	0	-0.5	0	0	1	0	0	0	0
15	8	0.01	0	0	-0.29	0.04	-0.02	0	0.5	0	0	0	0.5	0	0	1	0	0	0	0
15	8	0.03	0.35	0	-0.29	0.09	-0.02	0	0.5	0	1.1667	0.5	0	0	0	1	0	0	0	0
15	8	0.07	0.46	0	-0.29	0.14	-0.02	0	0.5	0	0.6571	0.5	0	0	0	1	0	0	0	0
15	8	0.12	0.48	0	-0.29	0.19	-0.02	0	0.5	0	0.4	0.5	0	0	0	1	0	0	0	0
15	8	0.17	0.49	0	-0.29	0.24	-0.02	0	0.5	0	0.2882	0.5	0	0	0	1	0	0	0	0
15	8	0.22	0.49	0	-0.29	0.29	-0.02	0	0.5	0	0.2227	0.5	0	0	0	1	0	0	0	0
15	8	0.27	0.5	0	-0.29	0.34	-0.02	0	0.5	0	0.1852	0.5	0	0	0	1	0	0	0	0
15	8	0.32	0.5	0	-0.29	0.39	-0.02	0	0.5	0	0.1562	0.5	0	0	0	1	0	0	0	0
15	8	0.43	0	0	-0.28	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.39	-0.5	0	-0.28	-0.46	-0.02	0	0.5	0	-0.1282	0	-0.5	0	0	1	0	0	0	0
15	8	0.34	-0.5	0	-0.28	-0.41	-0.02	0	0.5	0	-0.1471	0	-0.5	0	0	1	0	0	0	0
15	8	0.29	-0.5	0	-0.28	-0.36	-0.02	0	0.5	0	-0.1724	0	-0.5	0	0	1	0	0	0	0
15	8	0.24	-0.5	0	-0.28	-0.31	-0.02	0	0.5	0	-0.2083	0	-0.5	0	0	1	0	0	0	0
15	8	0.19	-0.49	0	-0.28	-0.26	-0.02	0	0.5	0	-0.2579	0	-0.5	0	0	1	0	0	0	0
15	8	0.14	-0.49	0	-0.28	-0.21	-0.02	0	0.5	0	-0.35	0	-0.5	0	0	1	0	0	0	0
15	8	0.09	-0.48	0	-0.28	-0.16	-0.02	0	0.5	0	-0.5333	0	-0.5	0	0	1	0	0	0	0
15	8	0.01	0	0	-0.28	-0.01	-0.02	0	0.5	0	0	0	-0.5	0	0	1	0	0	0	0
15	8	0.01	0	0	-0.28	0.04	-0.02	0	0.5	0	0	0	0.5	0	0	1	0	0	0	0
15	8	0.02	0.4	0	-0.28	0.09	-0.02	0	0.5	0	2	0.5	0	0	0	1	0	0	0	0
15	8	0.07	0.47	0	-0.28	0.14	-0.02	0	0.5	0	0.6714	0.5	0	0	0	1	0	0	0	0
15	8	0.12	0.49	0	-0.28	0.19	-0.02	0	0.5	0	0.4083	0.5	0	0	0	1	0	0	0	0
15	8	0.17	0.49	0	-0.28	0.24	-0.02	0	0.5	0	0.2882	0.5	0	0	0	1	0	0	0	0
15	8	0.22	0.5	0	-0.28	0.29	-0.02	0	0.5	0	0.2273	0.5	0	0	0	1	0	0	0	0
15	8	0.27	0.5	0	-0.28	0.34	-0.02	0	0.5	0	0.1852	0.5	0	0	0	1	0	0	0	0
15	8	0.32	0.5	0	-0.28	0.39	-0.02	0	0.5	0	0.1562	0.5	0	0	0	1	0	0	0	0
15	8	0.42	0	0	-0.11	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.5	0	-0.11	-0.46	-0.02	0	0.5	0	-0.1316	-0.5	0	0	0	1	0	0	0	0
15	8	0.34	-0.5	0	-0.11	-0.41	-0.02	0	0.5	0	-0.1471	-0.5	0	0	0	1	0	0	0	0
15	8	0.28	-0.5	0	-0.11	-0.36	-0.02	0	0.5	0	-0.1786	-0.5	0	0	0	1	0	0	0	0
15	8	0.24	-0.5	0	-0.11	-0.31	-0.02	0	0.5	0	-0.2083	-0.5	0	0	0	1	0	0	0	0
15	8	0.19	-0.5	0	-0.11	-0.26	-0.02	0	0.5	0	-0.2632	-0.5	0	0	0	1	0	0	0	0
15	8	0.14	-0.5	0	-0.11	-0.21	-0.02	0	0.5	0	-0.3571	-0.5	0	0	0	1	0	0	0	0
15	8	0.03	-0.5	0	-0.11	-0.11	-0.02	0	0.5	0	-1.6667	-0.5	0	0	0	2	-0.05	0.35	0	-1.36
15	8	0.01	0.19	0	-0.27	-0.07	-0.02	0	0.5	0	1.9	0.43	-0.26	0	0	1	0	0	0	0
15	8	0.42	0	0	0.23	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.5	0	0.23	-0.46	-0.02	0	0.5	0	-0.1316	-0.5	0	0	0	1	0	0	0	0
15	8	0.34	-0.5	0	0.23	-0.41	-0.02	0	0.5	0	-0.1471	-0.5	0	0	0	1	0	0	0	0
15	8	0.28	-0.5	0	0.23	-0.36	-0.02	0	0.5	0	-0.1786	-0.5	0	0	0	1	0	0	0	0
15	8	0.24	-0.5	0	0.23	-0.31	-0.02	0	0.5	0	-0.2083	-0.5	0	0	0	1	0	0	0	0
15	8	0.19	-0.5	0	0.23	-0.26	-0.02	0	0.5	0	-0.2632	-0.5	0	0	0	1	0	0	0	0
15	8	0.14	-0.5	0	0.23	-0.21	-0.02	0	0.5	0	-0.3571	-0.5	0	0	0	1	0	0	0	0
15	8	0.02	0.29	0	0.3	-0.03	-0.02	0	0.5	0	1.45	0.29	-0.4	0	0	1	0	0	0	0
15	8	0.05	0.29	0	0.33	0.01	-0.02	0	0.5	0	0.58	0.29	0.4	0	0	1	0	0	0	0
15	8	0.08	0.29	0	0.36	0.05	-0.02	0	0.5	0	0.3625	0.29	0.4	0	0	1	0	0	0	0
15	8	0.42	0	0	-0.22	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.5	0	-0.22	-0.46	-0.02	0	0.5	0	-0.1316	-0.5	0	0	0	1	0	0	0	0
15	8	0.34	-0.5	0	-0.22	-0.41	-0.02	0	0.5	0	-0.1471	-0.5	0	0	0	1	0	0	0	0
15	8	0.28	-0.5	0	-0.22	-0.36	-0.02	0	0.5	0	-0.1786	-0.5	0	0	0	1	0	0	0	0
15	8	0.24	-0.5	0	-0.22	-0.31	-0.02	0	0.5	0	-0.2083	-0.5	0	0	0	1	0	0	0	0
15	8	0.19	-0.5	0	-0.22	-0.26	-0.02	0	0.5	0	-0.2632	-0.5	0	0	0	1	0	0	0	0
15	8	0.14	-0.5	0	-0.22	-0.21	-0.02	0	0.5	0	-0.3571	-0.5	0	0	0	1	0	0	0	0
15	8	0.03	-0.5	0	-0.22	-0.11	-0.02	0	0.5	0	-1.6667	-0.5	0	0	0	2	-0.01	0.26	0	-1.05
15	8	0.01	-0.23	1	-0.22	-0.08	-0.02	0.01	0.23	0	-2.3	-0.23	0	0	0	2	-0.01	0.27	0	-1.05
15	8	0.02	0.29	0	-0.29	-0.05	-0.02	0	0.5	0	1.45	0.31	-0.39	0	0	1	0	0	0	0
15	8	0.05	0.31	0	-0.32	-0.01	-0.02	0	0.5	0	0.62	0.31	-0.39	0	0	1	0	0	0	0
15	8	0.08	0.31	0	-0.35	0.03	-0.02	0	0.5	0	0.3875	0.31	0.39	0	0	1	0	0	0	0
15	8	0.43	0	0	-0.31	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.39	-0.49	0	-0.31	-0.46	-0.02	0	0.5	0	-0.1256	0	-0.5	0	0	1	0	0	0	0
15	8	0.34	-0.49	0	-0.31	-0.41	-0.02	0	0.5	0	-0.1441	0	-0.5	0	0	1	0	0	0	0
15	8	0.29	-0.49	0	-0.31	-0.36	-0.02	0	0.5	0	-0.169	0	-0.5	0	0	1	0	0	0	0
15	8	0.24	-0.49	0	-0.31	-0.31	-0.02	0	0.5	0	-0.2042	0	-0.5	0	0	1	0	0	0	0
15	8	0.19	-0.48	0	-0.31	-0.26	-0.02	0	0.5	0	-0.2526	0	-0.5	0	0	1	0	0	0	0
15	8	0.15	-0.47	0	-0.31	-0.21	-0.02	0	0.5	0	-0.3133	0	-0.5	0	0	1	0	0	0	0
15	8	0.1	-0.44	0	-0.31	-0.16	-0.02	0	0.5	0	-0.44	0	-0.5	0	0	1	0	0	0	0
15	8	0.06	-0.35	0	-0.31	-0.11	-0.02	0	0.5	0	-0.5833	0	-0.5	0	0	1	0	0	0	0
15	8	0.04	-0.08	0	-0.31	-0.06	-0.02	0	0.5	0	-0.2	0	-0.5	0	0	1	0	0	0	0
15	8	0.03	0	0	-0.31	-0.01	-0.02	0	0.5	0	0	0	-0.5	0	0	1	0	0	0	0
15	8	0.03	0	0	-0.31	0.04	-0.02	0	0.5	0	0	0	0.5	0	0	1	0	0	0	0
15	8	0.05	0.28	0	-0.31	0.09	-0.02	0	0.5	0	0.56	0.5	0	0	0	1	0	0	0	0
15	8	0.08	0.42	0	-0.31	0.14	-0.02	0	0.5	0	0.525	0.5	0	0	0	1	0	0	0	0
15	8	0.13	0.46	0	-0.31	0.19	-0.02	0	0.5	0	0.3538	0.5	0	0	0	1	0	0	0	0
15	8	0.17	0.48	0	-0.31	0.24	-0.02	0	0.5	0	0.2824	0.5	0	0	0	1	0	0	0	0
15	8	0.22	0.49	0	-0.31	0.29	-0.02	0	0.5	0	0.2227	0.5	0	0	0	1	0	0	0	0
15	8	0.27	0.49	0	-0.31	0.34	-0.02	0	0.5	0	0.1815	0.5	0	0	0	1	0	0	0	0
15	8	0.32	0.49	0	-0.31	0.39	-0.02	0	0.5	0	0.1531	0.5	0	0	0	1	0	0	0	0
15	8	0.43	0	0	-0.34	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.39	-0.49	0	-0.34	-0.46	-0.02	0	0.5	0	-0.1256	0	-0.5	0	0	1	0	0	0	0
15	8	0.35	-0.49	0	-0.34	-0.41	-0.02	0	0.5	0	-0.14	0	-0.5	0	0	1	0	0	0	0
15	8	0.3	-0.48	0	-0.34	-0.36	-0.02	0	0.5	0	-0.16	0	-0.5	0	0	1	0	0	0	0
15	8	0.25	-0.47	0	-0.34	-0.31	-0.02	0	0.5	0	-0.188	0	-0.5	0	0	1	0	0	0	0
15	8	0.2	-0.46	0	-0.34	-0.26	-0.02	0	0.5	0	-0.23	0	-0.5	0	0	1	0	0	0	0
15	8	0.16	-0.44	0	-0.34	-0.21	-0.02	0	0.5	0	-0.275	0	-0.5	0	0	1	0	0	0	0
15	8	0.12	-0.39	0	-0.34	-0.16	-0.02	0	0.5	0	-0.325	0	-0.5	0	0	1	0	0	0	0
15	8	0.08	-0.28	0	-0.34	-0.11	-0.02	0	0.5	0	-0.35	0	-0.5	0	0	1	0	0	0	0
15	8	0.07	-0.06	0	-0.34	-0.06	-0.02	0	0.5	0	-0.0857	0	-0.5	0	0	1	0	0	0	0
15	8	0.07	0	0	-0.34	-0.01	-0.02	0	0.5	0	0	0	-0.5	0	0	1	0	0	0	0
15	8	0.07	0	0	-0.34	0.04	-0.02	0	0.5	0	0	0	0.5	0	0	1	0	0	0	0
15	8	0.07	0.2	0	-0.34	0.09	-0.02	0	0.5	0	0.2857	0.5	0	0	0	1	0	0	0	0
15	8	0.1	0.35	0	-0.34	0.14	-0.02	0	0.5	0	0.35	0.5	0	0	0	1	0	0	0	0
15	8	0.14	0.42	0	-0.34	0.19	-0.02	0	0.5	0	0.3	0.5	0	0	0	1	0	0	0	0
15	8	0.19	0.45	0	-0.34	0.24	-0.02	0	0.5	0	0.2368	0.5	0	0	0	1	0	0	0	0
15	8	0.23	0.47	0	-0.34	0.29	-0.02	0	0.5	0	0.2043	0.5	0	0	0	1	0	0	0	0
15	8	0.28	0.48	0	-0.34	0.34	-0.02	0	0.5	0	0.1714	0.5	0	0	0	1	0	0	0	0
15	8	0.43	0	0	-0.27	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.39	-0.5	0	-0.27	-0.46	-0.02	0	0.5	0	-0.1282	0	-0.5	0	0	1	0	0	0	0
15	8	0.34	-0.5	0	-0.27	-0.41	-0.02	0	0.5	0	-0.1471	0	-0.5	0	0	1	0	0	0	0
15	8	0.29	-0.5	0	-0.27	-0.36	-0.02	0	0.5	0	-0.1724	0	-0.5	0	0	1	0	0	0	0
15	8	0.24	-0.5	0	-0.27	-0.31	-0.02	0	0.5	0	-0.2083	0	-0.5	0	0	1	0	0	0	0
15	8	0.19	-0.5	0	-0.27	-0.26	-0.02	0	0.5	0	-0.2632	0	-0.5	0	0	1	0	0	0	0
15	8	0.14	-0.5	0	-0.27	-0.21	-0.02	0	0.5	0	-0.3571	0	-0.5	0	0	1	0	0	0	0
15	8	0.09	-0.49	0	-0.27	-0.16	-0.02	0	0.5	0	-0.5444	0	-0.5	0	0	1	0	0	0	0
15	8	0	0.07	0	-0.28	-0.03	-0.02	0	0.5	0	7	0.07	-0.5	0	0	1	0	0	0	0
15	8	0.01	0.07	0	-0.29	0.02	-0.02	0	0.5	0	0.7	0.07	0.5	0	0	1	0	0	0	0
15	8	0.02	0.27	0	-0.29	0.07	-0.02	0	0.5	0	1.35	0.5	0.07	0	0	1	0	0	0	0
15	8	0.06	0.44	0	-0.3	0.12	-0.02	0	0.5	0	0.7333	0.5	0.07	0	0	1	0	0	0	0
15	8	0.11	0.48	0	-0.31	0.17	-0.02	0	0.5	0	0.4364	0.5	0.07	0	0	1	0	0	0	0
15	8	0.15	0.49	0	-0.31	0.22	-0.02	0	0.5	0	0.3267	0.5	0.07	0	0	1	0	0	0	0
15	8	0.2	0.49	0	-0.32	0.27	-0.02	0	0.5	0	0.245	0.5	0.07	0	0	1	0	0	0	0
15	8	0.25	0.49	0	-0.33	0.32	-0.02	0	0.5	0	0.196	0.5	0.07	0	0	1	0	0	0	0
15	8	0.43	0	0	-0.3	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.39	-0.5	0	-0.3	-0.46	-0.02	0	0.5	0	-0.1282	0	-0.5	0	0	1	0	0	0	0
15	8	0.34	-0.5	0	-0.3	-0.41	-0.02	0	0.5	0	-0.1471	0	-0.5	0	0	1	0	0	0	0
15	8	0.29	-0.49	0	-0.3	-0.36	-0.02	0	0.5	0	-0.169	0	-0.5	0	0	1	0	0	0	0
15	8	0.24	-0.49	0	-0.3	-0.31	-0.02	0	0.5	0	-0.2042	0	-0.5	0	0	1	0	0	0	0
15	8	0.19	-0.49	0	-0.3	-0.26	-0.02	0	0.5	0	-0.2579	0	-0.5	0	0	1	0	0	0	0
15	8	0.14	-0.48	0	-0.3	-0.21	-0.02	0	0.5	0	-0.3429	0	-0.5	0	0	1	0	0	0	0
15	8	0.1	-0.46	0	-0.3	-0.16	-0.02	0	0.5	0	-0.46	0	-0.5	0	0	1	0	0	0	0
15	8	0.03	-0.1	0	-0.3	-0.06	-0.02	0	0.5	0	-0.3333	0	-0.5	0	0	1	0	0	0	0
15	8	0.02	0	0	-0.3	-0.01	-0.02	0	0.5	0	0	0	-0.5	0	0	1	0	0	0	0
15	8	0.02	0	0	-0.3	0.04	-0.02	0	0.5	0	0	0	0.5	0	0	1	0	0	0	0
15	8	0.04	0.31	0	-0.3	0.09	-0.02	0	0.5	0	0.775	0.5	0	0	0	1	0	0	0	0
15	8	0.08	0.44	0	-0.3	0.14	-0.02	0	0.5	0	0.55	0.5	0	0	0	1	0	0	0	0
15	8	0.12	0.47	0	-0.3	0.19	-0.02	0	0.5	0	0.3917	0.5	0	0	0	1	0	0	0	0
15	8	0.17	0.48	0	-0.3	0.24	-0.02	0	0.5	0	0.2824	0.5	0	0	0	1	0	0	0	0
15	8	0.22	0.49	0	-0.3	0.29	-0.02	0	0.5	0	0.2227	0.5	0	0	0	1	0	0	0	0
15	8	0.27	0.49	0	-0.3	0.34	-0.02	0	0.5	0	0.1815	0.5	0	0	0	1	0	0	0	0
15	8	0.32	0.49	0	-0.3	0.39	-0.02	0	0.5	0	0.1531	0.5	0	0	0	1	0	0	0	0
15	8	0.42	0	0	-0.04	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.5	0	-0.04	-0.45	-0.02	0	0.5	0	-0.1316	-0.5	0	0	0	1	0	0	0	0
15	8	0.32	-0.5	0	-0.04	-0.4	-0.02	0	0.5	0	-0.1562	-0.5	0	0	0	1	0	0	0	0
15	8	0.28	-0.5	0	-0.04	-0.35	-0.02	0	0.5	0	-0.1786	-0.5	0	0	0	1	0	0	0	0
15	8	0.24	-0.5	0	-0.04	-0.31	-0.02	0	0.5	0	-0.2083	-0.5	0	0	0	1	0	0	0	0
15	8	0.18	-0.5	0	-0.04	-0.25	-0.02	0	0.5	0	-0.2778	-0.5	0	0	0	1	0	0	0	0
15	8	0.13	-0.5	0	-0.04	-0.2	-0.02	0	0.5	0	-0.3846	-0.5	0	0	0	1	0	0	0	0
15	8	0.02	-0.5	0	-0.04	-0.1	-0.02	0	0.5	0	-2.5	-0.5	0	0	0	2	-0.06	0.43	0	-1.66
15	8	0	0	1	-0.02	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0	0	1	-0.02	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0	0	1	-0.02	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0	0	1	-0.02	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	-0.01	0	1	-0.03	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	-0.01	0	1	-0.03	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	-0.01	0	1	-0.04	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	-0.01	0	1	-0.04	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0	0	1	-0.03	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0.42	0	0	0	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.5	0	0	-0.46	-0.02	0	0.5	0	-0.1316	-0.5	0	0	0	1	0	0	0	0
15	8	0.34	-0.5	0	0	-0.41	-0.02	0	0.5	0	-0.1471	-0.5	0	0	0	1	0	0	0	0
15	8	0.28	-0.5	0	0	-0.36	-0.02	0	0.5	0	-0.1786	-0.5	0	0	0	1	0	0	0	0
15	8	0.24	-0.5	0	0	-0.31	-0.02	0	0.5	0	-0.2083	-0.5	0	0	0	1	0	0	0	0
15	8	0.19	-0.5	0	0	-0.26	-0.02	0	0.5	0	-0.2632	-0.5	0	0	0	1	0	0	0	0
15	8	0.14	-0.5	0	0	-0.21	-0.02	0	0.5	0	-0.3571	-0.5	0	0	0	1	0	0	0	0
15	8	0.01	0	1	0	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0	0	1	0	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0	0	1	0	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0.03
15	8	0	0	1	0	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	-0.01	0	1	0	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	-0.03
15	8	0	0	1	0	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	-0.03
15	8	0	0	1	0	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	-0.01	0	1	0	-0.07	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0.01	0	1	0	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0.03
15	8	0	0	1	0	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0.01
15	8	0	0	1	0	-0.08	-0.02	0	0	0	0	0	0	0	0	4	0	0.49	0	0
15	8	0.42	0	0	0.01	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.5	0	0.01	-0.46	-0.02	0	0.5	0	-0.1316	-0.5	0	0	0	1	0	0	0	0
