#sid	 oid	 dist	 closing	 contact	 relPosX	 relPosY	 relPosZ	 relVlX	 relVlY	 relVlZ	 closingDivDist	 closing1	 closing2	 closing1DivDist	 closing2DivDist	 ActionID	 linVelX	 linVelY	 linVelZ	 angVel
8	15	0	0	1	-0.05	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	-0.05	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	-0.05	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	-0.05	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	-0.05	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.42	0	0	0	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	0	0.46	0.02	0	-0.5	0	-1.3158	-0.5	0	-1.3158	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	0	0.41	0.02	0	-0.5	0	-1.4706	-0.5	0	-1.4706	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	0	0.36	0.02	0	-0.5	0	-1.7857	-0.5	0	-1.7857	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	0	0.31	0.02	0	-0.5	0	-2.0833	-0.5	0	-2.0833	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	0	0.26	0.02	0	-0.5	0	-2.6316	-0.5	0	-2.6316	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	0	0.21	0.02	0	-0.5	0	-3.5714	-0.5	0	-3.5714	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	0	0.16	0.02	0	-0.5	0	-6.25	-0.5	0	-6.25	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	0	0.11	0.02	0	-0.5	0	-16.6667	-0.5	0	-16.6667	0	0	0	0.49	0	0
8	15	0	0	1	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	-0.01	0	1	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.01	0	1	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.01	0	1	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	-0.01	0	1	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	-0.01	0	1	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.42	0	0	-0.03	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	-0.03	0.46	0.02	0	-0.5	0	-1.3158	-0.5	0	-1.3158	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	-0.03	0.41	0.02	0	-0.5	0	-1.4706	-0.5	0	-1.4706	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	-0.03	0.36	0.02	0	-0.5	0	-1.7857	-0.5	0	-1.7857	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	-0.03	0.31	0.02	0	-0.5	0	-2.0833	-0.5	0	-2.0833	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	-0.03	0.26	0.02	0	-0.5	0	-2.6316	-0.5	0	-2.6316	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	-0.03	0.21	0.02	0	-0.5	0	-3.5714	-0.5	0	-3.5714	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	-0.03	0.16	0.02	0	-0.5	0	-6.25	-0.5	0	-6.25	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	-0.03	0.11	0.02	0	-0.5	0	-16.6667	-0.5	0	-16.6667	0	0	0	0.49	0	0
8	15	0	-0.04	1	-0.03	0.07	0.02	0.04	-0.04	0	-40	-0.04	-0.04	-40	-40	0	0	0.49	0	0
8	15	0	-0.01	1	-0.03	0.07	0.02	0	-0.01	0	-10	-0.01	0	-10	0	0	0	0.49	0	0
8	15	0	0	1	-0.03	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	-0.01	1	-0.03	0.07	0.02	0	-0.01	0	-10	-0.01	0	-10	0	0	0	0.49	0	0
8	15	0	0	1	-0.03	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	-0.03	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	-0.01	1	-0.03	0.07	0.02	0	-0.01	0	-10	-0.01	0	-10	0	0	0	0.49	0	0
8	15	0	0	1	-0.03	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	-0.03	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	-0.01	1	-0.03	0.07	0.02	0	-0.01	0	-10	-0.01	0	-10	0	0	0	0.49	0	0
8	15	0	0	1	-0.03	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.42	0	0	-0.07	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	-0.07	0.46	0.02	0	-0.5	0	-1.3158	-0.5	0	-1.3158	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	-0.07	0.41	0.02	0	-0.5	0	-1.4706	-0.5	0	-1.4706	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	-0.07	0.36	0.02	0	-0.5	0	-1.7857	-0.5	0	-1.7857	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	-0.07	0.31	0.02	0	-0.5	0	-2.0833	-0.5	0	-2.0833	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	-0.07	0.26	0.02	0	-0.5	0	-2.6316	-0.5	0	-2.6316	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	-0.07	0.21	0.02	0	-0.5	0	-3.5714	-0.5	0	-3.5714	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	-0.07	0.16	0.02	0	-0.5	0	-6.25	-0.5	0	-6.25	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	-0.07	0.11	0.02	0	-0.5	0	-16.6667	-0.5	0	-16.6667	0	0	0	0.49	0	0
8	15	0	-0.1	1	-0.07	0.07	0.02	0.05	-0.1	0	-100	-0.1	-0.04	-100	-40	0	0	0.49	0	0
8	15	0	-0.08	1	-0.07	0.06	0.02	0	-0.08	0	-80	-0.08	0.02	-80	20	0	0	0.5	0	0
8	15	-0.01	-0.08	1	-0.07	0.05	0.02	-0.03	-0.09	0	-80	-0.08	0.06	-80	60	0	0	0.5	0	0
8	15	-0.01	-0.07	1	-0.07	0.04	0.02	-0.04	-0.1	0	-70	-0.07	0.08	-70	80	0	0	0.5	0	0
8	15	0.01	-0.05	1	-0.08	0.05	0.02	-0.03	-0.07	0	-5	-0.05	0.06	-5	6	0	0	0.5	0	0
8	15	0	-0.06	1	-0.08	0.04	0.02	-0.03	-0.08	0	-60	-0.06	0.07	-60	70	0	0	0.5	0	0
8	15	0	-0.05	1	-0.09	0.03	0.02	-0.07	-0.1	0	-50	-0.05	0.11	-50	110	0	0	0.5	0	0
8	15	-0.01	-0.08	1	-0.09	0.02	0.02	-0.12	-0.19	0	-80	-0.08	0.21	-80	210	0	0	0.5	0	0
8	15	0	-0.13	1	-0.12	-0.01	0.02	-0.13	-0.3	0	-130	-0.13	0.3	-130	300	0	0	0.5	0	0
8	15	0	-0.12	1	-0.13	-0.04	0.02	-0.14	-0.34	0	-120	-0.12	0.35	-120	350	0	0	0.5	0	0
8	15	0	-0.13	1	-0.15	-0.07	0.02	-0.12	-0.38	0	-130	-0.13	0.38	-130	380	0	0	0.5	0	0
8	15	0.42	0	0	-0.21	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	-0.21	0.46	0.02	0	-0.5	0	-1.3158	-0.5	0	-1.3158	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	-0.21	0.41	0.02	0	-0.5	0	-1.4706	-0.5	0	-1.4706	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	-0.21	0.36	0.02	0	-0.5	0	-1.7857	-0.5	0	-1.7857	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	-0.21	0.31	0.02	0	-0.5	0	-2.0833	-0.5	0	-2.0833	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	-0.21	0.26	0.02	0	-0.5	0	-2.6316	-0.5	0	-2.6316	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	-0.21	0.21	0.02	0	-0.5	0	-3.5714	-0.5	0	-3.5714	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	-0.21	0.16	0.02	0	-0.5	0	-6.25	-0.5	0	-6.25	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	-0.21	0.11	0.02	0	-0.5	0	-16.6667	-0.5	0	-16.6667	0	0	0	0.49	0	0
8	15	0	-0.22	1	-0.21	0.07	0.02	-0.03	-0.22	0	-220	-0.22	0.04	-220	40	0	0	0.5	0	0
8	15	0	-0.23	1	-0.21	0.04	0.02	0.01	-0.23	0	-230	-0.23	0.02	-230	20	0	0	0.49	0	0
8	15	0	-0.21	1	-0.21	0.02	0.02	-0.02	-0.22	0	-210	-0.21	0.08	-210	80	0	0.01	0.48	0	0
8	15	0	-0.2	1	-0.21	0	0.02	-0.06	-0.24	0	-200	-0.2	0.14	-200	140	0	0	0.49	0	0
8	15	0	-0.2	1	-0.22	-0.03	0.02	-0.06	-0.25	0	-200	-0.2	0.17	-200	170	0	0	0.49	0	0
8	15	-0.01	-0.19	1	-0.22	-0.06	0.02	-0.08	-0.28	0	-190	-0.19	0.22	-190	220	0	0.01	0.48	0	0
8	15	0	-0.19	1	-0.23	-0.08	0.02	-0.1	-0.32	0	-190	-0.19	0.27	-190	270	0	0.02	0.49	0	0
8	15	0	-0.07	1	-0.24	-0.12	0.02	-0.08	-0.42	0	-70	0.34	-0.26	340	-260	0	0	0.5	0	0
8	15	0.02	0.33	0	-0.24	-0.17	0.02	0	-0.5	0	16.5	0.33	-0.37	16.5	-18.5	0	0	0.5	0	0
8	15	0.05	0.33	0	-0.24	-0.22	0.02	0	-0.5	0	6.6	0.33	0.37	6.6	7.4	0	0	0.5	0	0
8	15	0.42	0	0	0.24	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	0.24	0.46	0.02	0	-0.5	0	-1.3158	-0.5	0	-1.3158	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	0.24	0.41	0.02	0	-0.5	0	-1.4706	-0.5	0	-1.4706	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	0.24	0.36	0.02	0	-0.5	0	-1.7857	-0.5	0	-1.7857	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	0.24	0.31	0.02	0	-0.5	0	-2.0833	-0.5	0	-2.0833	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	0.24	0.26	0.02	0	-0.5	0	-2.6316	-0.5	0	-2.6316	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	0.24	0.21	0.02	0	-0.5	0	-3.5714	-0.5	0	-3.5714	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	0.24	0.16	0.02	0	-0.5	0	-6.25	-0.5	0	-6.25	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	0.24	0.11	0.02	0	-0.5	0	-16.6667	-0.5	0	-16.6667	0	0	0	0.5	0	0
8	15	0	-0.25	1	0.24	0.07	0.02	0.01	-0.25	0	-250	-0.25	0.02	-250	20	0	0	0.49	0	0
8	15	0	-0.23	1	0.24	0.04	0.02	-0.01	-0.23	0	-230	-0.23	0.02	-230	20	0	0	0.48	0	0
8	15	0	-0.22	1	0.24	0.02	0.02	0.01	-0.23	0	-220	-0.22	0.06	-220	60	0	0	0.49	0	0
8	15	0	-0.22	1	0.24	-0.01	0.02	0.04	-0.25	0	-220	-0.22	0.12	-220	120	0	0	0.49	0	0
8	15	0	-0.22	1	0.25	-0.04	0.02	0.06	-0.27	0	-220	-0.22	0.17	-220	170	0	0	0.5	0	0
8	15	-0.01	-0.22	1	0.25	-0.07	0.02	0.07	-0.31	0	-220	0.22	-0.23	220	-230	0	-0.01	0.5	0	0
8	15	0	0.02	1	0.26	-0.1	0.02	0.02	-0.48	0	20	0.29	-0.38	290	-380	0	0	0.5	0	0
8	15	0.02	0.28	0	0.26	-0.15	0.02	0	-0.5	0	14	0.28	-0.41	14	-20.5	0	0	0.5	0	0
8	15	0.05	0.28	0	0.26	-0.2	0.02	0	-0.5	0	5.6	0.28	0.41	5.6	8.2	0	0	0.5	0	0
8	15	0.08	0.32	0	0.26	-0.25	0.02	0	-0.5	0	4	0.41	0.28	5.125	3.5	0	0	0.5	0	0
8	15	0.42	0	0	0.1	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	0.1	0.46	0.02	0	-0.5	0	-1.3158	-0.5	0	-1.3158	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	0.1	0.41	0.02	0	-0.5	0	-1.4706	-0.5	0	-1.4706	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	0.1	0.36	0.02	0	-0.5	0	-1.7857	-0.5	0	-1.7857	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	0.1	0.31	0.02	0	-0.5	0	-2.0833	-0.5	0	-2.0833	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	0.1	0.26	0.02	0	-0.5	0	-2.6316	-0.5	0	-2.6316	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	0.1	0.21	0.02	0	-0.5	0	-3.5714	-0.5	0	-3.5714	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	0.1	0.16	0.02	0	-0.5	0	-6.25	-0.5	0	-6.25	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	0.1	0.11	0.02	0	-0.5	0	-16.6667	-0.5	0	-16.6667	0	0	0	0.5	0	0
8	15	0	-0.13	1	0.1	0.07	0.02	-0.03	-0.13	0	-130	-0.13	-0.02	-130	-20	0	0	0.48	0	0
8	15	0	-0.11	1	0.1	0.06	0.02	-0.01	-0.11	0	-110	-0.11	0.01	-110	10	0	0	0.49	0	0
8	15	-0.01	-0.11	1	0.1	0.04	0.02	0.04	-0.13	0	-110	-0.11	0.08	-110	80	0	-0.01	0.48	0	0
8	15	0	-0.09	1	0.11	0.03	0.02	0.1	-0.15	0	-90	-0.09	0.16	-90	160	0	-0.01	0.48	0	0
8	15	0.01	-0.1	1	0.12	0.02	0.02	0.12	-0.2	0	-10	-0.1	0.21	-10	21	0	-0.01	0.49	0	0
8	15	0	-0.1	1	0.13	-0.01	0.02	0.15	-0.25	0	-100	-0.1	0.27	-100	270	0	0	0.5	0	0
8	15	0	-0.13	1	0.14	-0.04	0.02	0.13	-0.31	0	-130	-0.13	0.31	-130	310	0	0	0.5	0	0
8	15	0	-0.15	1	0.16	-0.07	0.02	0.11	-0.37	0	-150	-0.15	0.35	-150	350	0	0	0.5	0	0
8	15	0	-0.13	1	0.17	-0.11	0.02	0.13	-0.4	0	-130	-0.13	0.4	-130	400	0	0	0.5	0	0
8	15	0	-0.16	1	0.18	-0.15	0.02	0.08	-0.43	0	-160	-0.16	0.41	-160	410	0	0	0.5	0	0
8	15	0.01	-0.02	1	0.2	-0.19	0.02	0.01	-0.5	0	-2	0.44	-0.24	44	-24	0	0	0.5	0	0
8	15	0.42	0	0	-0.13	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	-0.13	0.46	0.02	0	-0.5	0	-1.3158	-0.5	0	-1.3158	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	-0.13	0.41	0.02	0	-0.5	0	-1.4706	-0.5	0	-1.4706	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	-0.13	0.36	0.02	0	-0.5	0	-1.7857	-0.5	0	-1.7857	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	-0.13	0.31	0.02	0	-0.5	0	-2.0833	-0.5	0	-2.0833	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	-0.13	0.26	0.02	0	-0.5	0	-2.6316	-0.5	0	-2.6316	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	-0.13	0.21	0.02	0	-0.5	0	-3.5714	-0.5	0	-3.5714	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	-0.13	0.16	0.02	0	-0.5	0	-6.25	-0.5	0	-6.25	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	-0.13	0.11	0.02	0	-0.5	0	-16.6667	-0.5	0	-16.6667	0	0	0	0.49	0	0
8	15	0	-0.16	1	-0.13	0.07	0.02	0.04	-0.16	0	-160	-0.16	-0.03	-160	-30	0	0	0.49	0	0
8	15	0	-0.15	1	-0.13	0.05	0.02	0.01	-0.15	0	-150	-0.15	0.02	-150	20	0	0	0.5	0	0
8	15	0	-0.15	1	-0.13	0.04	0.02	-0.03	-0.17	0	-150	-0.15	0.08	-150	80	0	0	0.5	0	0
8	15	0	-0.15	1	-0.14	0.02	0.02	-0.08	-0.2	0	-150	-0.15	0.16	-150	160	0	0	0.5	0	0
8	15	0	-0.14	1	-0.14	0	0.02	-0.1	-0.23	0	-140	-0.14	0.21	-140	210	0	0	0.5	0	0
8	15	0	-0.18	1	-0.15	-0.02	0.02	-0.09	-0.3	0	-180	-0.18	0.25	-180	250	0	0	0.5	0	0
8	15	0	-0.15	1	-0.17	-0.05	0.02	-0.12	-0.31	0	-150	-0.15	0.3	-150	300	0	0	0.5	0	0
8	15	0	-0.16	1	-0.18	-0.08	0.02	-0.11	-0.36	0	-160	-0.16	0.34	-160	340	0	0	0.5	0	0
8	15	0	-0.17	1	-0.19	-0.12	0.02	-0.1	-0.4	0	-170	-0.17	0.38	-170	380	0	0.01	0.49	0	0
8	15	0	-0.13	1	-0.2	-0.16	0.02	-0.12	-0.4	0	-130	-0.13	0.4	-130	400	0	0	0.5	0	0
8	15	0.01	0.42	0	-0.2	-0.21	0.02	0	-0.5	0	42	0.42	-0.28	42	-28	0	0	0.5	0	0
15	8	0.42	0	0	-0.25	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.5	0	-0.25	-0.45	-0.02	0	0.5	0	-1.3158	0	-0.5	0	-1.3158	1	0	0	0	0
15	8	0.32	-0.5	0	-0.25	-0.4	-0.02	0	0.5	0	-1.5625	0	-0.5	0	-1.5625	1	0	0	0	0
15	8	0.28	-0.5	0	-0.25	-0.35	-0.02	0	0.5	0	-1.7857	0	-0.5	0	-1.7857	1	0	0	0	0
15	8	0.22	-0.5	0	-0.25	-0.3	-0.02	0	0.5	0	-2.2727	0	-0.5	0	-2.2727	1	0	0	0	0
15	8	0.18	-0.5	0	-0.25	-0.25	-0.02	0	0.5	0	-2.7778	0	-0.5	0	-2.7778	1	0	0	0	0
15	8	0.13	-0.5	0	-0.25	-0.2	-0.02	0	0.5	0	-3.8462	0	-0.5	0	-3.8462	1	0	0	0	0
15	8	0.08	-0.5	0	-0.25	-0.15	-0.02	0	0.5	0	-6.25	0	-0.5	0	-6.25	1	0	0	0	0
15	8	0.42	0	0	0.25	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.5	0	0.25	-0.45	-0.02	0	0.5	0	-1.3158	0	-0.5	0	-1.3158	1	0	0	0	0
15	8	0.32	-0.5	0	0.25	-0.4	-0.02	0	0.5	0	-1.5625	0	-0.5	0	-1.5625	1	0	0	0	0
15	8	0.28	-0.5	0	0.25	-0.35	-0.02	0	0.5	0	-1.7857	0	-0.5	0	-1.7857	1	0	0	0	0
15	8	0.22	-0.5	0	0.25	-0.3	-0.02	0	0.5	0	-2.2727	0	-0.5	0	-2.2727	1	0	0	0	0
15	8	0.18	-0.5	0	0.25	-0.25	-0.02	0	0.5	0	-2.7778	0	-0.5	0	-2.7778	1	0	0	0	0
15	8	0.13	-0.5	0	0.25	-0.2	-0.02	0	0.5	0	-3.8462	0	-0.5	0	-3.8462	1	0	0	0	0
15	8	0.42	0	0	0	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.5	0	0	-0.46	-0.02	0	0.5	0	-1.3158	-0.5	0	-1.3158	0	1	0	0	0	0
15	8	0.34	-0.5	0	0	-0.41	-0.02	0	0.5	0	-1.4706	-0.5	0	-1.4706	0	1	0	0	0	0
15	8	0.28	-0.5	0	0	-0.36	-0.02	0	0.5	0	-1.7857	-0.5	0	-1.7857	0	1	0	0	0	0
15	8	0.24	-0.5	0	0	-0.31	-0.02	0	0.5	0	-2.0833	-0.5	0	-2.0833	0	1	0	0	0	0
15	8	0.19	-0.5	0	0	-0.26	-0.02	0	0.5	0	-2.6316	-0.5	0	-2.6316	0	1	0	0	0	0
15	8	0.14	-0.5	0	0	-0.21	-0.02	0	0.5	0	-3.5714	-0.5	0	-3.5714	0	1	0	0	0	0
15	8	0.42	0	0	0.09	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.5	0	0.09	-0.45	-0.02	0	0.5	0	-1.3158	-0.5	0	-1.3158	0	1	0	0	0	0
15	8	0.32	-0.5	0	0.09	-0.4	-0.02	0	0.5	0	-1.5625	-0.5	0	-1.5625	0	1	0	0	0	0
15	8	0.28	-0.5	0	0.09	-0.35	-0.02	0	0.5	0	-1.7857	-0.5	0	-1.7857	0	1	0	0	0	0
15	8	0.22	-0.5	0	0.09	-0.3	-0.02	0	0.5	0	-2.2727	-0.5	0	-2.2727	0	1	0	0	0	0
15	8	0.18	-0.5	0	0.09	-0.25	-0.02	0	0.5	0	-2.7778	-0.5	0	-2.7778	0	1	0	0	0	0
15	8	0.13	-0.5	0	0.09	-0.2	-0.02	0	0.5	0	-3.8462	-0.5	0	-3.8462	0	1	0	0	0	0
15	8	0.43	0	0	0.29	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.5	0	0.29	-0.45	-0.02	0	0.5	0	-1.3158	0	-0.5	0	-1.3158	1	0	0	0	0
15	8	0.33	-0.5	0	0.29	-0.4	-0.02	0	0.5	0	-1.5152	0	-0.5	0	-1.5152	1	0	0	0	0
15	8	0.28	-0.5	0	0.29	-0.35	-0.02	0	0.5	0	-1.7857	0	-0.5	0	-1.7857	1	0	0	0	0
15	8	0.23	-0.49	0	0.29	-0.3	-0.02	0	0.5	0	-2.1304	0	-0.5	0	-2.1739	1	0	0	0	0
15	8	0.18	-0.49	0	0.29	-0.25	-0.02	0	0.5	0	-2.7222	0	-0.5	0	-2.7778	1	0	0	0	0
15	8	0.13	-0.48	0	0.29	-0.2	-0.02	0	0.5	0	-3.6923	0	-0.5	0	-3.8462	1	0	0	0	0
15	8	0.42	0	0	0.21	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.5	0	0.21	-0.45	-0.02	0	0.5	0	-1.3158	-0.5	0	-1.3158	0	1	0	0	0	0
15	8	0.32	-0.5	0	0.21	-0.4	-0.02	0	0.5	0	-1.5625	-0.5	0	-1.5625	0	1	0	0	0	0
15	8	0.28	-0.5	0	0.21	-0.35	-0.02	0	0.5	0	-1.7857	-0.5	0	-1.7857	0	1	0	0	0	0
15	8	0.22	-0.5	0	0.21	-0.3	-0.02	0	0.5	0	-2.2727	-0.5	0	-2.2727	0	1	0	0	0	0
15	8	0.18	-0.5	0	0.21	-0.25	-0.02	0	0.5	0	-2.7778	-0.5	0	-2.7778	0	1	0	0	0	0
15	8	0.13	-0.5	0	0.21	-0.2	-0.02	0	0.5	0	-3.8462	-0.5	0	-3.8462	0	1	0	0	0	0
15	8	0.42	0	0	0.2	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.5	0	0.2	-0.45	-0.02	0	0.5	0	-1.3158	-0.5	0	-1.3158	0	1	0	0	0	0
15	8	0.32	-0.5	0	0.2	-0.4	-0.02	0	0.5	0	-1.5625	-0.5	0	-1.5625	0	1	0	0	0	0
15	8	0.28	-0.5	0	0.2	-0.35	-0.02	0	0.5	0	-1.7857	-0.5	0	-1.7857	0	1	0	0	0	0
15	8	0.22	-0.5	0	0.2	-0.3	-0.02	0	0.5	0	-2.2727	-0.5	0	-2.2727	0	1	0	0	0	0
15	8	0.18	-0.5	0	0.2	-0.25	-0.02	0	0.5	0	-2.7778	-0.5	0	-2.7778	0	1	0	0	0	0
15	8	0.13	-0.5	0	0.2	-0.2	-0.02	0	0.5	0	-3.8462	-0.5	0	-3.8462	0	1	0	0	0	0
15	8	0.43	0	0	0.33	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.49	0	0.33	-0.45	-0.02	0	0.5	0	-1.2895	0	-0.5	0	-1.3158	1	0	0	0	0
15	8	0.33	-0.49	0	0.33	-0.4	-0.02	0	0.5	0	-1.4848	0	-0.5	0	-1.5152	1	0	0	0	0
15	8	0.29	-0.48	0	0.33	-0.35	-0.02	0	0.5	0	-1.6552	0	-0.5	0	-1.7241	1	0	0	0	0
15	8	0.24	-0.48	0	0.33	-0.3	-0.02	0	0.5	0	-2	0	-0.5	0	-2.0833	1	0	0	0	0
15	8	0.19	-0.46	0	0.33	-0.25	-0.02	0	0.5	0	-2.4211	0	-0.5	0	-2.6316	1	0	0	0	0
15	8	0.15	-0.44	0	0.33	-0.2	-0.02	0	0.5	0	-2.9333	0	-0.5	0	-3.3333	1	0	0	0	0
15	8	0.42	0	0	0.14	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.5	0	0.14	-0.45	-0.02	0	0.5	0	-1.3158	-0.5	0	-1.3158	0	1	0	0	0	0
15	8	0.32	-0.5	0	0.14	-0.4	-0.02	0	0.5	0	-1.5625	-0.5	0	-1.5625	0	1	0	0	0	0
15	8	0.28	-0.5	0	0.14	-0.35	-0.02	0	0.5	0	-1.7857	-0.5	0	-1.7857	0	1	0	0	0	0
15	8	0.22	-0.5	0	0.14	-0.3	-0.02	0	0.5	0	-2.2727	-0.5	0	-2.2727	0	1	0	0	0	0
15	8	0.18	-0.5	0	0.14	-0.25	-0.02	0	0.5	0	-2.7778	-0.5	0	-2.7778	0	1	0	0	0	0
15	8	0.13	-0.5	0	0.14	-0.2	-0.02	0	0.5	0	-3.8462	-0.5	0	-3.8462	0	1	0	0	0	0
15	8	0.42	0	0	0	-0.5	-0.02	0	0	0	0	0	0	0	0	1	0	0	0	0
15	8	0.38	-0.5	0	0	-0.45	-0.02	0	0.5	0	-1.3158	-0.5	0	-1.3158	0	1	0	0	0	0
15	8	0.32	-0.5	0	0	-0.4	-0.02	0	0.5	0	-1.5625	-0.5	0	-1.5625	0	1	0	0	0	0
15	8	0.28	-0.5	0	0	-0.35	-0.02	0	0.5	0	-1.7857	-0.5	0	-1.7857	0	1	0	0	0	0
15	8	0.22	-0.5	0	0	-0.3	-0.02	0	0.5	0	-2.2727	-0.5	0	-2.2727	0	1	0	0	0	0
15	8	0.18	-0.5	0	0	-0.25	-0.02	0	0.5	0	-2.7778	-0.5	0	-2.7778	0	1	0	0	0	0
15	8	0.13	-0.5	0	0	-0.2	-0.02	0	0.5	0	-3.8462	-0.5	0	-3.8462	0	1	0	0	0	0
